EIN	Name
133013019	SOCIETY FOR MUSIC THEORY INDIANA UNIVERSITY
133017999	IBM MEDICAL BENEFITS TRUST CO JPMORGAN CHASE BANK NA
133020559	HOME HEALTH MANAGEMENT SERVICES INC
133020568	ORANGE REGIONAL MEDICAL CENTER FOUNDATION INC
133024624	PURCHASE COLLEGE ASSOCIATION INC PURCHASE COLLEGE SUNY
133029280	VOLUNTARY HOSPITALS HOUSE STAFF BENEFITS PLAN
133030257	NATIONAL INSTITUTE FOR REPRODUCTIVE HEALTH INC
133030322	CITY COLLEGE STUDENT SERVICES CORPORATION
133036302	BRAMSON ORT COLLEGE
133047056	LEHMAN COLLEGE CENTER FOR THE PERFORMING ARTS INC
133075750	DISTRICT COUNCIL 37 CULTURAL INST HEALTH AND SECUR PLAN TR
133082248	UNIVERSITY OF THE ANDES FOUNDATION INC
133083068	COMMUNITY HEALTHCARE NETWORK
133091674	AMERICAN FRIENDS OF THE OPEN UNIVERSITY OF ISRAEL INC
133092676	HARLEM HOSPITAL CENTER AUXILIARY INC
133113651	SERVICE EMPLOYEES INTL UNION LOCAL 704 HEALTH AND SECURITY PLAN TRUST
133116643	EUGENIO MARIA DE HOSTOS COMMUNITY COLLEGE FOUNDATION
133118966	COUNCIL FOR HEALTH AND HUMAN SERVICE MINISTRIES
133130146	GAY MENS HEALTH CRISIS INC
133138072	HOSTOS COMMUNITY COLLEGE AUXILIARY ENTERPRISES CORPORATION INC
133140298	MEDICAL DEVELOPMENT FOR ISRAEL INC
133150922	HERBERT LEHMAN COLLEGE FOUNDATION INC
133156952	NORTHEAST BUSINESS GROUP ON HEALTH INC
133163148	FRIENDS OF NEVE COLLEGE FOR WOMEN INC
133187303	MENTAL HEALTH ASSOCIATION HOUSING PROJECT INC
133202349	UNIVERSITY OF CAPE TOWN FUND INC 
133206435	ST MARKS INSTITUTE FOR MENTAL HEALTH INC
133206571	GRANTMAKERS IN HEALTH
133206603	UNIVERSITY NEIGHBORHOOD HOUSING PROGRAM INC
133216405	NATIONAL ASSOCIATION OF NURSE PRACTITIONERS IN WOMENS HEALTH INC
133218680	BASSETT HEALTHCARE NETWORK
133219917	EDUCATIONAL FOUNDATION OF ORANGE COUNTY COMMUNITY COLLEGE INC
133224400	BOROUGH OF MANHATTAN COMMUNITY COLLEGE PERFORMING ARTS CENTER INC
133228750	AMERICAN MEDICAL FOUNDATION FOR PEER REVIEW AND EDUCATION
133234213	IRONWORKERS 6 MEDICAL AND SUB PAY PLAN
133234441	PROJECT HOSPITALITY INC
133235413	BOROUGH OF MANHATTAN COMMUNITY COLLEGE AUXILIARY ENTERPRISES CORPORATION
133236281	PTA HUNTER COLLEGE HIGH SCHOOL INC
133240270	BERNARD M BARUCH COLLEGE AUXILIARY ENTERPRISE CORPORATION
133240626	NEW YORK CITY STEAMFITTERS AND STEAMFITTER HELPERS RETIREES HEALTH AND WELFARE FUND
133245804	NYACK HOSPITAL FOUNDATION INC
133251014	LEHMAN COLLEGE STUDENT CHILD CARE CENTER INC
133254655	FOUNDATION OF ST MARYS HEALTHCARE INC
133256007	FRIENDS OF KINGS COLLEGE LONDON ASSOCIATION INC
133267572	HERBERT H LEHMAN COLLEGE ASSOCIATION FOR CAMPUS ACTIVITIES INC
133269445	SOCIETY FOR CLINICAL AND MEDICAL HAIR REMOVAL INC
133273402	INSTITUTE FOR FAMILY HEALTH
133276866	COLLEGE CONSORTIUM FOR INTERNATIONAL STUDIES
133276905	AMERICAN UNIVERSITY OF PARIS FOUNDATION CO CHARLES LEONE
133277699	BRONX COMMUNITY COLLEGE FOUNDATION INC
133281305	ASSOCIATION OF MEDICAL MEDIA
133281507	WHITE PLAINS HOSPITAL CENTER FOUNDATION INC
133307781	THE FOUNDATION OF NEWYORK-PRESBYTERIAN HUDSON VALLEY HOSPITAL
133310053	FRIENDS OF TEL AVIV SOURASKY MEDICAL CENTER
133315508	MOUNT VERNON NEIGHBORHOOD HEALTH CENTER INC
133323168	CARIBBEAN WOMENS HEALTH ASSOCIATION
133323765	CENTERLIGHT HEALTH SYSTEM INC
133330672	AFFINITY HEALTH PLAN INC
133350704	HUDSON HEALTH PLAN INC
133368850	HELEN HAYES HOSPITAL FOUNDATION INC
133376254	COLLIE HEALTH FOUNDATION INC
133378857	DISTRICT COUNCIL 37 NEW YORK PUBLIC LIBRARY HEALTH AND SECURITY PLAN
133389470	UPPER MANHATTAN MENTAL HEALTH CENTER INC
133391212	LEHMAN COLLEGE ART GALLERY INC
133400353	GOOD SAMARITAN FOUNDATION FOR BETTER HEALTH
133407012	KOC EDUCATION CULTURE AND HEALTHCARE FOUNDATION
133409680	COMMUNITY HEALTH PROJECT INC
133418133	CHINESE AMERICAN MEDICAL SOCIETY
133420263	WESTCHESTER PUTNAM HEALTH MANAGEMENT SYSTEMS INC
133434602	JOHN JAY COLLEGE OF CRIMINAL JUSTICE AUXILIARY SERVICES CORPORATION INC
133434924	WINIFRED MASTERSON BURKE MEDICAL RESEARCH INSTITUTE
133440927	ALTRIA CLIENT SERVICES MEDICAL DENTAL AND RETIREE LIFE VEBA TRUST CO JPMC BANK
133443127	BELL ATLANTIC MEDICAL TRUST
133449870	DISTRICT 6 HEALTH PLAN CO ALICARE
133458562	PONTIFICAL UNIVERSITY OF THE HOLY CROSS FOUNDATION
133463154	AUXILIARY OF GOUVERNEUR HOSPITAL INC
133468427	CHILDRENS HEALTH FUND
133484329	CENTER FOR COMPREHENSIVE HEALTH PRACTICE INC
133497066	OXFORD UNIVERSITY DEVELOPMENT NORTH AMERICA INC
133505523	DISTRICT COUNCIL 1707 - LOCAL 389 HOME- CARE EMPLOYEES HEALTH AND WELFARE FUND
133506107	COMMUNITY HEALTH ACCREDITATION PROGRAM INC
133508093	IONA COLLEGE
133521368	NATIONAL UNION OF HOSPITAL AND HEALTH CARE EMPLOYEES UNION - AFSCME
133524533	EGER HEALTH CARE AND REHABILITATION CENTER
133533867	BRONX COMMUNITY COLLEGE AUXILIARY ENTERPRISES CORPORATION
133549073	CHILDRENS LEARNING CENTER AT HUNTER COLLEGE INC
133554801	MONTROSE CHILD CARE CENTER INC FDR VA HOSPITAL BLDG
133555402	UNIVERSITY OF LIMERICK FOUNDATION INC
133556132	COMMUNITY HEALTH ACTION OF STATEN ISLAND INC
133560260	UNITED COLLEGE EMPLOYEES OF FIT WELFARE TRUST FUND
133571934	ALUMNI ASSOCIATION OF NY MEDICAL COLLEGE
133575492	PARAPROFESSIONAL HEALTHCARE INSTITUTE INC
133579800	HEALTHCARE BUSINESSWOMENS ASSOCIATION INC
133585520	SOCIETY FOR HOSPITAL AND RESOURCES EXCHANGE INC
133593018	FRIENDS OF HARLEM HOSPITAL CENTER INC
133593163	HEALTH AND WELFARE FUND OF U A LOCAL UNION 373
133595755	EZRAS CHOILIM HEALTH CENTER INC
133598671	HUNTER COLLEGE FOUNDATION INC
133599121	BOOMHEALTH
133600807	CENTERLIGHT HEALTHCARE INC
133620546	SOCIETY OF ALUMNI OF BELLEVUE HOSPITAL
133631727	CENTERLIGHT HEALTHCARE DIAGNOSTIC AND TREATMENT CENTER
133634775	UNIVERSITY COLLEGE LONDON FRIENDS ANF ALUMNI ASSOCIATION INC
133644302	ALUMNI ASSOC OF THE DEPT OF ORTHOPAEDIC SURGERY OF THE HOSPITAL JOINT DISEASES
133652518	CENTER FOR INTERNATIONAL HEALTH AND COOPERATION INC
133652555	REFUAH HEALTH CENTER INC
133664616	NUTRITIONAL HEALTH ALLIANCE INC
133668065	GREYSTON HEALTH SERVICES INC
133675381	HIMALAYAN HEALTHCARE INC
133676681	PROMESA RESIDENTIAL HEALTH CARE FACILITY INC
133683676	JOHN JAY COLLEGE FOUNDATION INC
133683723	COLLEGE OF STATEN ISLAND FOUNDATION INC
133690105	VNA HOME HEALTH SERVICES INC
133693391	PHYSICIANS FOR REPRODUCTIVE HEALTH INC
133699250	BRONX VETERANS MEDICAL RESEARCH FOUNDATION INC
133704948	SERGEANTS BENEVOLENT ASSOCIATION HEALTH AND WELFARE FUND
133705284	HELENE FULD COLLEGE OF NURSING
133706365	APICHA COMMUNITY HEALTH CENTER
133709104	MENTAL HEALTH ASSOCIATION IN PUTNAM COUNTY II INC
133712851	LOCAL 1199 HOSPITAL LEAGUE HEALTH CARE INDUSTRY JOB SECURITY FUND
133714932	HEALTHFIRST INC
133717976	CONSOLIDATED EDISON OF NY INC MASTER VEBA RETIREE HEALTH TRUST
133721305	CHILDRENS CENTER OF JOHN JAY COLLEGE OF CRIMINAL JUSTICE INC
133733541	AMERICAN FRIENDS OF SHEBA MEDICAL CENTER TEL HASHOMER INC
133739708	VOLUNTEER HEALTH PROGRAM LTD
133746545	COALITION FOR HEALTHCARE COMMUNICATION INC CO MATT JASIE
133751314	GRANITE STATE ELEC CO PBT FOR NMP NIAGARA MOHAWK NON-REP MEDICAL
133751316	GRANITE STATE ELECTRIC CO POST RET BNFT NIAGRA MOHAWK REPRESENTED HEALTH VEBA
133770392	FOUNDATION FOR HOLISTIC MEDICAL RES
133773961	AMERICAN COLLEGE OF FAMILY TRIAL LAWYERS
133782557	DESTINATION COLLEGE
133783732	HEALTHFIRST PHSP INC
133785703	HEBREW HOSPITAL HOME OF WESTCHESTER CO MCCULLOUGH GOLDBERGER AND STAUDT LLP
133791391	HEALTHRIGHT INTERNATIONAL INC
133792361	NEW YORK-PRESBYTERIAN HEALTHCARE SYSTEM INC
133800106	COLUMBIA UNIV RETIREE MEDICAL AND LIFE INS BENEFITS TRUST
133803729	MILLENIUM HEALTH FOUNDATION INC
133808933	CHINATOWN HEALTH CLINIC FOUNDATION INC
133813813	AMERICAN KENNEL CLUB CANINE HEALTH FOUNDATION INC
133826364	HOUSING WORKS HEALTH SERVICES III INC
133828431	BARUCH COLLEGE EARLY LEARNING CENTER INC
133830223	AMERICAN ASSN OF UNIVERSITY PROFESSOR AT NEW YORK INSTITUTE OF TECHNOLOGY
133831377	FAMILY HOME HEALTH CARE INC
133832251	NORTHERN RIVERVIEW HEALTH CARE CENTER INC
133832381	COLLABORATIVE FAMILY HEALTH CARE COALITION INC
133833645	ST JOSEPHS HEALTH FUND
133837640	SISTERS OF CHARITY HEALTH CARE SYSTEM HOUSING DEVELOPMENT FUND COMPANY INC
133838740	TOURO UNIVERSITY
133841701	UPPER ROOM AIDS MINISTRY INC ADULT DAY HEALTH CARE CENTER
133845305	POSITIVE HEALTH PROJECT INC
133850823	CITY COLLEGE 21ST CENTURY FOUNDATION INC
133859506	SEOUL NATIONAL UNIVERSITY ALUMNI ASSOCIATION IN USA
133860474	CITY COLLEGE AUXILIARY ENTERPRISES CORPORATION
133861321	INTERNATIONAL AFFILIATION OF MEDICAL EQUIPMENT REMARKETERS
133869293	CENTER FOR HEALTH ETHICS AND SOCIAL POLICY INC
133872638	NEW YORK MEDICAL COLLEGE VEBA
133886236	SOUTHERN CALIFORNIA GAS CO VEBA RETIREE MEDICAL TRUST
133889937	BEST CHOICE HOME HEALTH CARE INC
133896624	CATHOLIC HEALTH CARE SYSTEM
133902012	 UNIVERSITY OF THE WITWATERSRAND FUND INC
133905296	BRONX COMMUNITY HEALTH NETWORK
133911773	HEALTHSTAR NETWORK INC
133911827	RYANCHELSEA-CLINTON COMMUNITY HEALTH CENTER INC
133912870	PTA HUNTER COLLEGE ELEMENTARY SCHOOL INC
133916271	PREMIER HEALTHCARE INC
133929066	BRONXCARE HEALTH INTEGRATED SERVICES SYSTEM INC
133935070	FOUNTAINVIEW AT COLLEGE ROAD INC
133937453	AMERICAN FRIENDS OF NETANYA COLLEGE CO DANIEL KRASNER
133941542	EMBLEMHEALTH INC
133948652	COLUMBIA UNIVERSITY HEALTH CARE INC
133953396	HUNTER COLLEGE HIGH SCHOOL ALUMNAEI ASSOCIATION
133956444	CENTRAL EUROPEAN UNIVERSITY
133968546	MANAGEMENT-ILA MANAGED HEALTH CARE TRUST FUND
133975534	HEBREW HOSPITAL SENIOR HOUSING INC CO MCCULLOUGH GOLDBERGER AND STAUDT LLP
133987722	GLOBAL MEDICAL RELIEF FUND INC CO ELISSA MONTANTI
133995485	INTERNATIONAL FOUNDATION FOR KOREA UNIVERSITY INC
134009634	COMMUNITY MEDICAL AND DENTAL CARE INC
134009945	VEBA HEALTH INSURANCE TRUST FOR NON-UNION EMPLOYEES OF KEYSPAN
134019139	PSEG HEALTH BENEFITS TRUST
134032078	AHRC HEALTH CARE INC
134034061	AMSTERDAM CONTINUING CARE HEALTH SYSTEM INC
134043393	COUNCIL FOR TOBACCO RESEARCH HEALTH INSURANCE TRUST
134043507	UNIVERSITY COMMUNITY SOCIAL SERVICE
134045022	BRONX HEALTH LINK INC
134054158	CATHOLIC HEALTH CARE FOUNDATION OF THE ARCHDIOCESE OF NEW YORK INC
134059113	CONSOLIDATED EDISON MASTER RETIREE HEALTH VEBA TRUST FOR WEEKLY EMPLOYEES
134062240	SEPHARDIC COLLEGE FOR RABBINIC AND SECULAR STUDIES INC
134067064	NORTHERN WESTCHESTER HOSPITAL CENTER FOUNDATION INC
134067375	INTERNATIONAL TIBETAN MEDICAL ASSOC
134068389	UNITED HEALTH AND WELFARE FUND
134072259	PERFORMING ARTS CENTER FOUNDATION CO PURCHASE COLLEGE SUNY
134074478	UNION COMMUNITY HEALTH CENTER INC
134077996	SAINT VINCENT CATHOLIC MEDICAL CENTERS
134079983	REPRODUCTIVE HEALTH ACCESS PROJECT INC
134086734	PURCHASE COLLEGE FOUNDATION HOUSING CORP
134092512	MEDICAL AND DENTAL BENEFITS TRUST FOR EMPLOYEES OF METLIFE
134095845	WESTCHESTER MEDICAL CENTER FOUNDATION
134107235	POST RETIREMENT HEALTH BENEFITS TRUST FOR
134115114	HOSTOS COMMUNITY COLLEGE CHILDRENS CENTER INC
134115686	METROPLUS HEALTH PLAN INC
134118387	BRIGHTPOINT HEALTH
134131078	BRAZIL CHILD HEALTH INC
134165807	HEALTH ADVOCATES FOR OLDER PEOPLE INC
134165855	CUNY ECONOMIC DEVELOPMENT CORPORATION
134168015	NEW YORK UNIVERSITY SCHOOL OF BUSINESS FOUNDATION INC
134175003	MENTAL HEALTH NEWS EDUCATION INC
134185520	GBCHEALTH INC
134191811	LOCAL 947 HEALTH AND WELFARE FUND
134196769	FOUNDATION FOR MEDICAL EVALUATION AND EARLY DETECTION
134197609	HEALTHCARE INDUSTRY GRANT CORPORATION
134205636	FAMILY HEALTH INITIATIVES INC CO THE KEVON OFFICE CENTER
134219667	WASHINGTON STATE COMMUNITY COLLEGE FOUNDATION
134219776	OKLAHOMA CITY FIRE FIGHTERS HEALTH AND WELFARE TRUST FUND
134228071	COMMUNITY HEALTH FREE CLINIC
134257391	HEALTH SERVICE ALLIANCE
134269601	VOICE HEALTH INSTITUTE
134288670	INTEGRATE HEALTH INC PREV HOPE THROUGH HEALTH INC
134308061	HOWARD COMMUNITY HEALTHCARE FOUNDATION INC
134349419	GREER MIDDLE COLLEGE
134356799	FLORIDA STATE UNIVERSITY MAGNET RESEARCH AND DEVELOPMENT INC
134363148	DOCKINGS HEALTH CARE SERVICES INC
135505367	ANIMAL MEDICAL CENTER
135521921	LAUNDRY DRY CLEANING WORKERS AND ALIIED INDUSTRIES HEALTH FUND WORKERS UNITED
135548780	LOCAL 807 LABOR-MANAGEMENT HEALTH FUND
135557534	SEAFARERS HEALTH AND BENEFITS PLAN
135562167	BANK STREET COLLEGE OF EDUCATION
135562308	NEW YORK UNIVERSITY
135562314	PACE UNIVERSITY
135562374	UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK
135562377	VISITING NURSE ASSOCIATION HEALTH CARE SERVICES INC
135563408	UNION HEALTH CENTER INC
135565128	MMANDP HEALTH AND BENEFIT FUND
135590515	MEBA MEDICAL AND BENEFITS PLAN
135596828	AUXILIARY TO BELLEVUE HOSPITAL CENTER INC
135596846	AMERICAN UNIVERSITY OF BEIRUT
135596877	TRUSTEES OF ROBERT COLLEGE OF ISTANBUL
135598021	INTERNATIONAL ASSOCIATION OF MACHINISTS DISTRICT 15 HEALTH FUND
135598093	TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK
135600406	ALUMNI OF THE RABBINICAL COLLEGE KNESSETH ISRAEL OF SLABODKA KOWNA
135600786	AMERICAN MARITIME OFFICERS MEDICAL PLAN
135602319	CATHOLIC MEDICAL MISSION BOARD INC
135604699	WAGNER COLLEGE
135608135	UNITED WIRE METAL AND MACHINE HEALTH AND WELFARE FUND
135622663	IRON WORKERS LOCAL 40 361 AND 417 HEALTH FUND
135623279	STATEN ISLAND MENTAL HEALTH SOCIETY INC
135623715	ASSOCIATED HEALTH FOUNDATION
135623780	BAKERY DRIVERS LOCAL 550 AND INDUSTRY HEALTH BENEFITS FUND
135626340	LOCAL 342 HEALTH CARE FUND
135641985	AMERICAN COLLEGE OF CARDIOLOGY FOUNDATION
135645878	AMERICAN COMMITTEE FOR SHAARE ZEDEK HOSPITAL IN JERUSALEM INC
135647700	AMERICAN UNIVERSITY IN CAIRO
135648611	MASONIC MEDICAL RESEARCH LABORATORY
135655183	AMERICAN FRIENDS OF HERZOG HOSPITAL INC
135661101	HEALTH AND WELFARE TRUST FUND UNITED PAPER WORKERS INTL UNION
135669201	PUBLIC HEALTH SOLUTIONS
135866593	AMERICAN FRIENDS OF SOROKA MEDICAL CENTER INC
136017810	HOSPITALITY COMMITTEE FOR UNITED NATIONS DELEGATIONS INC
136066979	ROCKEFELLER UNIVERSITY FACULTY AND STUDENTS CLUB
136092981	EQUITY-LEAGUE HEALTH TRUST FUND
136094042	NEW YORK WEILL CORNELL MEDICAL CENTER FUND INC
136094751	LENOX HILL HOSPITAL NURSES AID SOCIETY
136100833	AMERICAN FRIENDS OF ALYN HOSPITAL INC
136100908	HOSPITALIZATION TRUST FUND OF THE ELECTRICAL MANUFACTURING INDUSTRY
136110872	HADASSAH MEDICAL RELIEF ASSOCIATION
136111495	AMERICAN FINANCE ASSOCIATION UNIVERSITY OF UTAH
136120802	AUXILIARY OF NY PRESBYTERIAN HOSP- NY WEILL CORNELL MEDICAL CENTER
136123972	WESTCHESTER TEAMSTERS HEALTH AND WELFARE FUND
136126923	NEW YORK HOTEL TRADES COUNCIL AND HOTEL ASSOC OF NYC INC HEALTH BENEFITS FUND
136128934	ALUMNAE ASSOCIATION OF THE LENOX HILL HOSPITAL SCHOOL OF NURSING INC
136129427	HEALTH FUND 917
136129707	UNIVERSITY OF DUBLIN FUND
136131902	PEPSI-COLA BOTTLERS LIFE HEALTH ACCIDENT AND OTHER BENEFITS FUND
136157253	INTERNATIONAL FOUNDATION FOR EWHA WOMANS UNIVERSITY INC
136157604	HEALTH AND WELFARE FUND OF THE PBA OF THE CITY OF NEW YORK
136157662	ROCKLAND HOSPITAL GUILD INC
136159040	RIDLEY COLLEGE FUND USA INC CO TIMOTHY J COFFIN
136161036	NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION
136161245	FUND FOR THE ADVANCEMENT OF MENTAL HEALTH INC
136161449	DALHOUSIE UNIVERSITY FOUNDATION INC
136161730	GROUP FOUNDATION FOR ADVANCING MENTAL HEALTH INC
136162404	LOCAL 812 HEALTH FUND
136162818	UKRAINIAN MEDICAL ASSOCIATION OF NORTH AMERICA
136162924	COLUMBIA PRESBYTERIAN MEDICAL CENTER FUND INC
136163539	AMERICAN MEDICAL WOMENS ASSOCIATION INC
136167225	COMMUNITY HEALTH CHARITIES
136167271	HEALTH AND PERSONAL CARE LOGISTICS CONFERENCE CORP
136174165	LOCAL 306 THEATEMPLOYHEALTH FUND CO C AND R CONSULTING INC
136179467	LOCAL 475 HEALTH PLAN
136179472	SUPERIOR OFFICERS COUNCIL HEALTH AND WELFARE FUND
136187951	TRINITY COLLEGE SCHOOL FUND INC
136188707	ASSOCIATION OF MEDICAL ILLUSTRATORS
136192275	BAR ILAN UNIVERSITY IN ISRAEL INC
136192377	METROPOLITAN COLLEGE OF NEW YORK
136198844	LOCAL 802 MUSICIANS HEALTH FUND
136203441	BOROUGH OF MANHATTAN COMMUNITY COLLEGE ASSOCIATION
136206256	MORNINGSIDE RETIREMENT AND HEALTH SERVICES INC
136209963	DISTRICT COUNCIL 37 HEALTH AND SECURITY PLAN TRUST
136214887	ASSOCIATED MEDICAL SCHOOLS OF NEW YORK
136220695	PSC-CUNY WELFARE FUND
136220819	AMERICAN SOCIETY OF THE UNIVERSITY OF HAIFA
136226549	FEDERATION OF AMERICAN HOSPITALS
136271888	MOUNT SINAI MEDICAL CENTER
136272694	PORT CHESTER-RYE-RYE BROOK EMERGENCY MEDICAL SERVICES INC
136354153	POLICE BENEVOLENT ASSOCIATION OF YONKERS NY INC- HEALTH AND WELFARE
136567779	AMERICAN BOARD FOR OCCUPATIONAL HEALTH NURSES INC
136601635	TWU - WESTCHESTER PRIVATE BUS LINES HEALTH BENEFIT TRUST
136604595	LOCAL 803 HEALTH AND WELFARE FUND
136620923	UNIVERSITY OF WESTERN ONTARIO FOUNDATION INC
136674743	LOCAL 94 94A 94B HEALTH AND BENEFIT TRUST FUND IUOE AFL-CIO
136714749	HOSPITAL FOR SPECIAL SURGERY FUND INC
136783346	UNITED FEDERATION OF TEACHERS HEALTHCARE CHAPTER BENEFIT FUND
136844298	CHILDRENS SPECIALIZED HOSPITAL FOUNDATION INC
136988286	PFIZER RETIREE MEDICAL PLAN TRUST 
137081205	ACTIVE MEDICAL AND DENTAL PLANS OF ARMY AND AIR FORCE EXCHANGE SERVICE TRUST
137379593	ISO NEW ENGLAND INC RETIREE MEDICAL DENTAL AND LIFE TRUST
141338346	BEHAVIORAL HEALTH SERVICES NORTH INC
141338371	COLLEGE OF SAINT ROSE
141338488	SAGE COLLEGES
141338498	SIENA COLLEGE
141338503	ST FRANCIS HOSPITAL - POUGHKEEPSIE
141338562	SKIDMORE COLLEGE
141338580	TRUSTEES OF UNION COLLEGE
141338587	VASSAR COLLEGE
141364580	COLLEGE AUXILIARY SERVICES OF THE STATE UNIVERSITY COLLEGE AT PLATTSBURGH INC
141368361	RESEARCH FOUNDATION FOR THE STATE UNIVERSITY OF NEW YORK
141370000	HOOSICK FALLS HEALTH CENTER INC
141397537	UNIVERSITY AUXILIARY SERVICES AT ALBANY INC
141401923	FACULTY STUDENT ASSOCIATION OF HUDSON VALLEY COMMUNITY COLLEGE INC
141402059	MENTAL HEALTH AMERICA OF DUTCHESS COUNTY INC
141402155	HEALTH RESEARCH INC
141405826	HEALTHCARE ASSOCIATION OF NEW YORK STATE
141416206	SUNY COBLESKILL AUXILIARY SERVICES INC
141418021	ORANGE COUNTY COMMUNITY COLLEGE ASSOCIATION INC
141423161	ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES
141425855	MEDICAL SOCIETY OF THE COUNTY OF ALBANY INC
141430389	STATE UNIVERSITY OF NEW YORK AT ALBANY BENEVOLENT ASSOCIATION INC
141437195	LABORERS LOCAL 157 HEALTH BENEFITS FUND
141438943	DUTCHESS COMMUNITY COLLEGE ASSOCIATION INC
141441480	MEDICAL SOCIETY OF THE COUNTY OF SCHENECTADY
141442159	IBEW LOCAL NO 236 HEALTH AND BENEFIT FU
141442493	MARIST COLLEGE
141455275	PLATTSBURGH ALUMNI ASSOCIATION SUNY
141459512	MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY INC
141461803	BRICKLAYERS AND ALLIED CRAFTWORKERS LOCAL 2 ALBANY NEW YORK HEALTH BENEFIT
141463151	MARIA COLLEGE
141468380	ALBANY MEDICAL COLLEGE ALUMNI ASSOC INC
141468399	MOUNT SAINT MARY COLLEGE
141469123	NEW YORK STATE ASSOCIATION FOR HEALTH PHYSICAL EDUCATION RECREATION AND DANCE
141484644	PLATTSBURGH COLLEGE FOUNDATION INC
141485262	FACULTY STUDENT ASSOCIATION OF SULLIVAN COUNTY COMMUNITY COLLEGE
141495169	WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEALTH INC
141499946	SULLIVAN COUNTY COMM COLLEGE DORM CORP DORMITORY CORPORATION
141503972	UNIVERSITY AT ALBANY FOUNDATION
141506020	ROSCOE REGIONAL REHABILITATION AND RESIDENTIAL HEALTH CARE CENTER
141511009	NORTH COUNTRY COMMUNITY COLLEGE ASS
141513989	ULSTER HOME HEALTH SERVICES INC
141515041	STUDENT ASSOCIATION OF SUNY NEW PALTZ INC
141537599	UNITED UNIVERSITY PROFESSIONS
141540533	HOSPITALITY HOUSE TC INC
141544517	FACULTY-STUDENT ASSOCIATION OF CLINTON COMMUNITY COLLEGE
141568253	NORTHERN METROPOLITAN HOSPITAL ASSOCIATION
141576636	STUDENT GOVERNMENT SUNY COLLEGE OF AGRICULTURE AND TECHNOLOGY AT COBLESKILL
141579531	MENTAL HEALTH ASSOCIATION IN ESSEX COUNTY INC
141599643	UNIVERSITY OF STATE OF NEW YORKREGENTS RESEARCH FUND
141619174	REGIONAL EMERGENCY MEDICAL SERVICES COU- NCIL OF THE HUDSON-MOHAWK VALLEYS INC
141628237	HUDSON HEADWATERS HEALTH NETWORK
141633614	IROQUOIS HEALTHCARE ALLIANCE INC
141636222	SCHENECTADY FAMILY HEALTH SEVICES INC
141638957	ELLIS HOSPITAL FOUNDATION INC THE FOUNDATION FOR ELLIS MEDICINE
141640868	MVP HEALTH PLAN INC
141641028	CAPITAL DISTRICT PHYSICIANS HEALTH PLAN INC
141641053	NEW YORK HEALTH PLAN ASSOCIATION INC
141641730	ALBANY MEDICAL CENTER
141660137	COMMUNITY HEALTH CENTER OF ST MARYS HEALTHCARE AND NATHAN LITTAUER HOSPITAL
141678068	HEALTH QUEST SYSTEMS INC
141680341	MENTAL HEALTH ASSOCIATION IN FULTON AND MONTGOMERY COUNTIES INC
141681273	SUNY PLATTSBURGH CHILD CARE CENTER INC
141694451	COMMUNITY HEALTH AIDE SERVICES INC
141698269	ADIRONDACK HEALTH INSTITUTE INC
141713034	BARD COLLEGE
141732103	FACULTY ASSOCIATION OF ADIRONDACK COMMUNITY COLLEGE
141736429	VASSAR BROTHERS HOSPITAL FOUNDATION
141742176	CATSKILL REGIONAL MEDICAL CENTER FOUNDATION
141742188	ASSOCIATION OF PROPRIETARY COLLEGES
141742655	UNITED UNIVERSITY PROFESSIONS BENEFIT TRUST FUND
141747742	NEW YORK STATE ASSOCIATION OF COUNTY HEALTH OFFICIALS INC
141756230	SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL HEALTHCARE
141761112	COLUMBIA-GREENE HOSPITAL FOUNDATION
141768443	NATIONAL LABOR ALLIANCE OF HEALTH CARE COALITIONS
141772487	NEW YORK LABOR HEALTHCARE ALLIANCE INC
141776546	MEDICAL SERVICES ENHANCEMENT INC
141777470	MENTAL HEALTH EMPOWERMENT PROJECT
141779296	MENTAL HEALTH ASSOCIATION OF FRANKLIN COUNTY INC
141781912	UNIVERSITY HEIGHTS ASSOCIATION INC
141786086	ADULT DAY HEALTH CARE COUNCIL INC
141788410	HEALTH QUEST HOME CARE LICENSED
141788412	HEALTH QUEST HOME CARE CERTIFIED
141791630	GREENE COUNTY RURAL HEALTH NETWORK INC
141793415	HOME-HEALTH CARE PARTNERS CORPORATION
141796265	ULSTER COMMUNITY COLLEGE FOUNDATION INC
141796439	GLENS FALLS MEDICAL MISSIONARY FOUNDATION
141796882	STUDENT ASSOCIATION OF SUNY PLATTSBURGH
141800916	NORTHERN NEW YORK RURAL BEHAVIORAL HEALTH INSTITUTE
141802680	COLUMBIA COUNTY COMMUNITY HEALTHCARE CONSORTIUM INC
141806065	UNITED METHODIST HEALTH AND HOUSING INC
141810209	F AND G ENGLAND HOSPITALITY EDUCATION FOUNDATION INC
141810961	GREENE COUNTY EMERGENCY MEDICAL SYSTEMS INC
141816555	WARRENSBURG EMERGENCY MEDICAL SERVICES INC
